"set","same_direction_bh_timepoints","opposite_direction_bh_timepoints","both_bh_timepoints","pah_direction","pah_fdr"
"GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN",0,0,0,"Up",0.827104146764529
"GOBP_LEUKOCYTE_DEGRANULATION",0,0,0,"Up",0.827104146764529
"GOBP_HEPATOCYTE_APOPTOTIC_PROCESS",0,0,0,"Up",0.827379019987511
"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY",0,0,0,"Up",0.827521523250925
"GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA",0,0,0,"Up",0.827521523250925
"GOBP_CENTROMERE_COMPLEX_ASSEMBLY",0,0,0,"Up",0.827521523250925
"GOBP_DENDRITE_EXTENSION",0,0,0,"Down",0.827521523250925
"GOBP_DEPHOSPHORYLATION",0,0,0,"Down",0.827521523250925
"GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_HIPPO_SIGNALING",0,0,0,"Up",0.827521523250925
"GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION",0,0,0,"Up",0.827521523250925
"GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",0,0,0,"Down",0.827521523250925
"GOBP_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION",0,0,0,"Up",0.827521523250925
"GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_NUCLEOBASE_METABOLIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS",0,0,0,"Down",0.827521523250925
"GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",0,0,0,"Down",0.827521523250925
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",0,0,0,"Down",0.827521523250925
"GOBP_POSTREPLICATION_REPAIR",0,0,0,"Up",0.827521523250925
"GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",0,0,0,"Down",0.827521523250925
"GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS",0,0,0,"Down",0.827521523250925
"GOBP_REGULATION_OF_MYOBLAST_FUSION",0,0,0,"Up",0.827521523250925
"GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0,0,0,"Down",0.827521523250925
"GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0,0,0,"Down",0.827521523250925
"GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY",0,0,0,"Down",0.827521523250925
"GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA",0,0,0,"Down",0.827521523250925
"GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0,0,0,"Down",0.827521523250925
"GOBP_RESPONSE_TO_UV",0,0,0,"Down",0.827521523250925
"GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_RRNA_TRANSCRIPTION",0,0,0,"Down",0.827521523250925
"GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS",0,0,0,"Up",0.827521523250925
"GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS",0,0,0,"Up",0.827596501133582
"GOBP_HYALURONAN_CATABOLIC_PROCESS",0,0,0,"Up",0.827596501133582
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",0,0,0,"Down",0.827784002044961
"GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA",0,0,0,"Up",0.828474832368048
"GOBP_CELLULAR_RESPONSE_TO_KETONE",0,0,0,"Down",0.828474832368048
"GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION",0,0,0,"Up",0.828474832368048
"GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",0,0,0,"Up",0.828474832368048
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0,0,0,"Down",0.828474832368048
"GOBP_EXOCYTOSIS",0,0,0,"Up",0.828474832368048
"GOBP_GRANULOCYTE_MIGRATION",0,0,0,"Up",0.828474832368048
"GOBP_IMPORT_INTO_NUCLEUS",0,0,0,"Down",0.828474832368048
"GOBP_LEUKOCYTE_HOMEOSTASIS",0,0,0,"Down",0.828474832368048
"GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE",0,0,0,"Down",0.828474832368048
"GOBP_MEMBRANE_INVAGINATION",0,0,0,"Up",0.828474832368048
"GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION",0,0,0,"Down",0.828474832368048
"GOBP_MITOTIC_DNA_REPLICATION_CHECKPOINT_SIGNALING",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.828474832368048
"GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.828474832368048
"GOBP_NUCLEAR_ENVELOPE_ORGANIZATION",0,0,0,"Down",0.828474832368048
"GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS",0,0,0,"Up",0.828474832368048
"GOBP_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT",0,0,0,"Up",0.828474832368048
"GOBP_ORGANIC_ACID_CATABOLIC_PROCESS",0,0,0,"Up",0.828474832368048
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",0,0,0,"Down",0.828474832368048
"GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION",0,0,0,"Up",0.828474832368048
"GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION",0,0,0,"Down",0.828474832368048
"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR",0,0,0,"Down",0.828474832368048
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION",0,0,0,"Down",0.828474832368048
"GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0,0,0,"Down",0.828474832368048
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",0,0,0,"Up",0.828474832368048
"GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.828474832368048
"GOBP_REGULATION_OF_JNK_CASCADE",0,0,0,"Down",0.828474832368048
"GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE",0,0,0,"Down",0.828474832368048
"GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",0,0,0,"Down",0.828474832368048
"GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS",0,0,0,"Up",0.828474832368048
"GOBP_REGULATION_OF_PROTEIN_STABILITY",0,0,0,"Down",0.828474832368048
"GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS",0,0,0,"Down",0.828474832368048
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING",0,0,0,"Up",0.828474832368048
"GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0,0,0,"Up",0.828474832368048
"GOBP_RESPONSE_TO_MINERALOCORTICOID",0,0,0,"Down",0.828474832368048
"GOBP_SISTER_CHROMATID_COHESION",0,0,0,"Down",0.828474832368048
"GOBP_SUPEROXIDE_METABOLIC_PROCESS",0,0,0,"Up",0.828474832368048
"GOBP_TRNA_METHYLATION",0,0,0,"Down",0.828474832368048
"GOBP_CELL_GROWTH",0,0,0,"Down",0.828864020858314
"GOBP_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS",0,0,0,"Down",0.829371946526179
"GOBP_MYELOID_LEUKOCYTE_MIGRATION",0,0,0,"Up",0.832622980822157
"GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS",0,0,0,"Down",0.832622980822157
"GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING",0,0,0,"Down",0.832622980822157
"GOBP_NEURAL_TUBE_DEVELOPMENT",0,0,0,"Down",0.832622980822157
"GOBP_REGULATION_OF_CELLULAR_SENESCENCE",0,0,0,"Down",0.832622980822157
"GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS",0,0,0,"Up",0.832622980822157
"GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",0,0,0,"Down",0.833047694589928
"GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION",0,0,0,"Up",0.833047694589928
"GOBP_CELLULAR_RESPONSE_TO_ALCOHOL",0,0,0,"Down",0.833124961923281
"GOBP_INTERLEUKIN_18_PRODUCTION",0,0,0,"Up",0.833124961923281
"GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION",0,0,0,"Up",0.833124961923281
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",0,0,0,"Down",0.833124961923281
"GOBP_REGULATION_OF_CHEMOTAXIS",0,0,0,"Up",0.833124961923281
"GOBP_FIBROBLAST_MIGRATION",0,0,0,"Up",0.835558535616441
"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0,0,0,"Up",0.835917542215328
"GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON",0,0,0,"Up",0.835917542215328
"GOBP_ERYTHROCYTE_MATURATION",0,0,0,"Up",0.835917542215328
"GOBP_GERM_CELL_PROLIFERATION",0,0,0,"Up",0.835917542215328
"GOBP_HINDBRAIN_MORPHOGENESIS",0,0,0,"Down",0.835917542215328
"GOBP_JNK_CASCADE",0,0,0,"Down",0.835917542215328
"GOBP_LIPID_CATABOLIC_PROCESS",0,0,0,"Up",0.835917542215328
"GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.835917542215328
"GOBP_LYMPH_NODE_DEVELOPMENT",0,0,0,"Down",0.835917542215328
"GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS",0,0,0,"Down",0.835917542215328
"GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS",0,0,0,"Up",0.835917542215328
"GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE",0,0,0,"Up",0.835917542215328
"GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.835917542215328
"GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0,0,0,"Down",0.835917542215328
"GOBP_NUCLEOSIDE_TRANSPORT",0,0,0,"Down",0.835917542215328
"GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.835917542215328
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",0,0,0,"Up",0.835917542215328
"GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE",0,0,0,"Up",0.835917542215328
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME",0,0,0,"Up",0.835917542215328
"GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION",0,0,0,"Down",0.835917542215328
"GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.835917542215328
"GOBP_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",0,0,0,"Up",0.835917542215328
"GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION",0,0,0,"Down",0.835917542215328
"GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",0,0,0,"Up",0.835917542215328
"GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",0,0,0,"Down",0.835917542215328
"GOBP_RESPONSE_TO_STEROL",0,0,0,"Down",0.835917542215328
"GOBP_SPINDLE_ELONGATION",0,0,0,"Up",0.835917542215328
"GOBP_TRANSLESION_SYNTHESIS",0,0,0,"Up",0.835917542215328
"GOBP_VACUOLE_FUSION",0,0,0,"Down",0.835917542215328
"GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0,0,0,"Up",0.835917542215328
"GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION",0,0,0,"Down",0.836895148291477
"GOBP_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE",0,0,0,"Down",0.836895148291477
"GOBP_PHAGOCYTOSIS_ENGULFMENT",0,0,0,"Up",0.836895148291477
"GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS",0,0,0,"Up",0.836895148291477
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION",0,0,0,"Up",0.836895148291477
"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",0,0,0,"Up",0.836895148291477
"GOBP_THIOESTER_METABOLIC_PROCESS",0,0,0,"Up",0.836895148291477
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0,0,0,"Down",0.837646464719202
"GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",0,0,0,"Down",0.837646464719202
"GOBP_POSITIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING",0,0,0,"Down",0.837646464719202
"GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE",0,0,0,"Down",0.837646464719202
"GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.837646464719202
"GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS",0,0,0,"Down",0.838255606542852
"GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS",0,0,0,"Down",0.83924710658674
"GOBP_MONONUCLEAR_CELL_MIGRATION",0,0,0,"Up",0.83924710658674
"GOBP_PIGMENT_ACCUMULATION",0,0,0,"Up",0.83924710658674
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0,0,0,"Up",0.83924710658674
"GOBP_SPHINGOLIPID_METABOLIC_PROCESS",0,0,0,"Up",0.83924710658674
"GOBP_FILOPODIUM_ASSEMBLY",0,0,0,"Down",0.840811312942364
"GOBP_MATURATION_OF_5_8S_RRNA",0,0,0,"Down",0.840811312942364
"GOBP_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",0,0,0,"Down",0.840811312942364
"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX",0,0,0,"Down",0.840811312942364
"GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY",0,0,0,"Up",0.840811312942364
"GOBP_BLEB_ASSEMBLY",0,0,0,"Up",0.841080487243904
"GOBP_DETECTION_OF_BIOTIC_STIMULUS",0,0,0,"Up",0.841080487243904
"GOBP_ENDOTHELIAL_CELL_DEVELOPMENT",0,0,0,"Up",0.841080487243904
"GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS",0,0,0,"Up",0.841080487243904
"GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",0,0,0,"Down",0.841080487243904
"GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING",0,0,0,"Down",0.841080487243904
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY",0,0,0,"Up",0.841080487243904
"GOBP_UBIQUINONE_METABOLIC_PROCESS",0,0,0,"Down",0.841080487243904
"GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI",0,0,0,"Up",0.841080487243904
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",0,0,0,"Down",0.844448752726396
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0,0,0,"Down",0.846211871127869
"GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",0,0,0,"Down",0.846448909694075
"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY",0,0,0,"Down",0.846448909694075
"GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS",0,0,0,"Down",0.846448909694075
"GOBP_CELLULAR_RESPONSE_TO_STEROL",0,0,0,"Down",0.846640268006511
"GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",0,0,0,"Down",0.846640268006511
"GOBP_LOCOMOTOR_RHYTHM",0,0,0,"Down",0.846640268006511
"GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS",0,0,0,"Down",0.846640268006511
"GOBP_NUCLEOBASE_TRANSPORT",0,0,0,"Up",0.846640268006511
"GOBP_NUCLEOTIDE_TRANSPORT",0,0,0,"Down",0.846640268006511
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE",0,0,0,"Down",0.846640268006511
"GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.846640268006511
"GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",0,0,0,"Up",0.846640268006511
"GOBP_REGULATION_OF_DNA_RECOMBINATION",0,0,0,"Down",0.846640268006511
"GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION",0,0,0,"Up",0.846640268006511
"GOBP_MYOTUBE_CELL_DEVELOPMENT",0,0,0,"Down",0.847215337334581
"GOBP_C4_DICARBOXYLATE_TRANSPORT",0,0,0,"Up",0.847402528683158
"GOBP_ESTROUS_CYCLE",0,0,0,"Up",0.847746561903893
"GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.847746561903893
"GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS",0,0,0,"Up",0.847746561903893
"GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",0,0,0,"Down",0.848821836208061
"GOBP_POSITIVE_REGULATION_OF_GROWTH",0,0,0,"Down",0.849341073638215
"GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION",0,0,0,"Down",0.849584190392581
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0,0,0,"Down",0.851760438635507
"GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",0,0,0,"Up",0.851760438635507
"GOBP_REGULATION_OF_LIPID_STORAGE",0,0,0,"Down",0.851760438635507
"GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY",0,0,0,"Down",0.851760438635507
"GOBP_SNRNA_METABOLIC_PROCESS",0,0,0,"Down",0.851760438635507
"GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",0,0,0,"Down",0.851760438635507
"GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY",0,0,0,"Down",0.851764702259724
"GOBP_EXIT_FROM_MITOSIS",0,0,0,"Down",0.852204901799132
"GOBP_MEIOTIC_SPINDLE_ASSEMBLY",0,0,0,"Up",0.852204901799132
"GOBP_MEMBRANE_RAFT_ASSEMBLY",0,0,0,"Up",0.852204901799132
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT",0,0,0,"Up",0.852204901799132
"GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS",0,0,0,"Down",0.85283968318671
"GOBP_NEGATIVE_REGULATION_OF_BINDING",0,0,0,"Down",0.853467377135194
"GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL",0,0,0,"Down",0.853467377135194
"GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS",0,0,0,"Down",0.853501501465719
"GOBP_HEME_TRANSPORT",0,0,0,"Up",0.853501501465719
"GOBP_INTRACELLULAR_POTASSIUM_ION_HOMEOSTASIS",0,0,0,"Up",0.853501501465719
"GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR",0,0,0,"Up",0.853501501465719
"GOBP_HEPARIN_METABOLIC_PROCESS",0,0,0,"Up",0.854736457222969
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",0,0,0,"Down",0.854736457222969
"GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION",0,0,0,"Up",0.854736457222969
"GOBP_MISMATCH_REPAIR",0,0,0,"Down",0.854736457222969
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.854736457222969
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION",0,0,0,"Down",0.854736457222969
"GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS",0,0,0,"Down",0.854736457222969
"GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.854736457222969
"GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION",0,0,0,"Down",0.854736457222969
"GOBP_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS",0,0,0,"Up",0.854736457222969
"GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0,0,0,"Down",0.854736457222969
"GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY",0,0,0,"Down",0.854736457222969
"GOBP_TUBE_FORMATION",0,0,0,"Down",0.854736457222969
"GOBP_T_CELL_APOPTOTIC_PROCESS",0,0,0,"Down",0.855346271622913
"GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0,0,0,"Down",0.855348943052053
"GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE",0,0,0,"Up",0.855348943052053
"GOBP_MITOCHONDRIAL_DNA_REPLICATION",0,0,0,"Up",0.855348943052053
"GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",0,0,0,"Up",0.855348943052053
"GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING",0,0,0,"Up",0.855348943052053
"GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS",0,0,0,"Down",0.855348943052053
"GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL",0,0,0,"Down",0.855348943052053
"GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS",0,0,0,"Up",0.855348943052053
"GOBP_NUCLEUS_ORGANIZATION",0,0,0,"Down",0.855348943052053
"GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS",0,0,0,"Down",0.855348943052053
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION",0,0,0,"Down",0.855348943052053
"GOBP_POSITIVE_REGULATION_OF_TELOMERE_CAPPING",0,0,0,"Down",0.855348943052053
"GOBP_POST_FERTILIZATION_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0,0,0,"Down",0.855348943052053
"GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE",0,0,0,"Up",0.855348943052053
"GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.855348943052053
"GOBP_REGULATION_OF_PHAGOCYTOSIS",0,0,0,"Up",0.855348943052053
"GOBP_RESPONSE_TO_X_RAY",0,0,0,"Up",0.855348943052053
"GOBP_RETICULOPHAGY",0,0,0,"Down",0.855348943052053
"GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0,0,0,"Up",0.855348943052053
"GOBP_SIGNAL_PEPTIDE_PROCESSING",0,0,0,"Down",0.855348943052053
"GOBP_GLYCOSYLATION",0,0,0,"Up",0.856442907016851
"GOBP_SYNAPTIC_VESICLE_MATURATION",0,0,0,"Up",0.856442907016851
"GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS",0,0,0,"Up",0.85658036014687
"GOBP_CELL_MATRIX_ADHESION",0,0,0,"Down",0.85658036014687
"GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION",0,0,0,"Down",0.85658036014687
"GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.85658036014687
"GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT",0,0,0,"Down",0.85658036014687
"GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION",0,0,0,"Up",0.85658036014687
"GOBP_NUCLEOTIDE_SALVAGE",0,0,0,"Down",0.85658036014687
"GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION",0,0,0,"Up",0.85658036014687
"GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION",0,0,0,"Up",0.85658036014687
"GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",0,0,0,"Up",0.85658036014687
"GOBP_REGULATION_OF_RECEPTOR_CLUSTERING",0,0,0,"Up",0.85658036014687
"GOBP_RESPONSE_TO_INTERLEUKIN_12",0,0,0,"Down",0.85658036014687
"GOBP_CYSTEINE_METABOLIC_PROCESS",0,0,0,"Up",0.857188617586833
"GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION",0,0,0,"Up",0.857188617586833
"GOBP_PANCREATIC_JUICE_SECRETION",0,0,0,"Up",0.857188617586833
"GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.857188617586833
