"NGenes","Direction","PValue","FDR","set","pah_camera_z"
58,"Down",0.571002275118637,0.938631396111606,"GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON",-0.566576013857971
13,"Up",0.571411407189254,0.938840265839959,"GOBP_SECRETORY_GRANULE_LOCALIZATION",0.565974070657424
15,"Up",0.571694608130636,0.938840265839959,"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS",0.565557526068232
12,"Down",0.571763311670346,0.938840265839959,"GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM",-0.565456488626064
11,"Up",0.571865700039627,0.938840265839959,"GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS",0.565305923995281
12,"Down",0.57203502981335,0.938840265839959,"GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION",-0.565056948489889
257,"Down",0.57279005876468,0.939134809620261,"GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",-0.563947210988319
92,"Down",0.57310115979484,0.939134809620261,"GOBP_REGULATION_OF_AXON_EXTENSION",-0.563490158402567
119,"Down",0.573244160433277,0.939134809620261,"GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",-0.563280109189071
18,"Down",0.573434235770993,0.939134809620261,"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION",-0.563000951869794
43,"Up",0.573505297355428,0.939134809620261,"GOBP_HEXOSE_CATABOLIC_PROCESS",0.562896597354644
26,"Up",0.573612754673073,0.939134809620261,"GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS",0.562738807050926
16,"Down",0.573664303481632,0.939134809620261,"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS",-0.562663117763476
162,"Up",0.573911873164302,0.939134809620261,"GOBP_VACUOLAR_TRANSPORT",0.562299655273634
10,"Up",0.574162841740021,0.939134809620261,"GOBP_SHORT_TERM_MEMORY",0.56193127859771
24,"Down",0.574506357511209,0.939134809620261,"GOBP_NUCLEAR_MIGRATION",-0.561427182881661
24,"Up",0.574616880566116,0.939134809620261,"GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION",0.561265025035723
151,"Down",0.57479488987266,0.939134809620261,"GOBP_HINDBRAIN_DEVELOPMENT",-0.561003883347883
33,"Down",0.574876865296967,0.939134809620261,"GOBP_ACETYL_COA_METABOLIC_PROCESS",-0.560883637328817
11,"Down",0.575051905048554,0.939134809620261,"GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY",-0.560626906624576
54,"Down",0.575061442992626,0.939134809620261,"GOBP_NEURON_PROJECTION_REGENERATION",-0.560612918389117
68,"Up",0.575138730012028,0.939134809620261,"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING",0.56049957421003
461,"Up",0.575294813919415,0.939134809620261,"GOBP_SYNAPSE_ORGANIZATION",0.560270693526811
13,"Down",0.575573757135116,0.939243410535205,"GOBP_FOREBRAIN_MORPHOGENESIS",-0.559861725626288
19,"Up",0.575816913860798,0.939243410535205,"GOBP_COENZYME_A_METABOLIC_PROCESS",0.559505301862326
26,"Up",0.576059962276717,0.939243410535205,"GOBP_SYNAPTIC_MEMBRANE_ADHESION",0.559149107877627
44,"Down",0.576099987007075,0.939243410535205,"GOBP_DNA_METHYLATION",-0.559090457363538
14,"Down",0.576267421474426,0.939243410535205,"GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY",-0.558845126960531
11,"Up",0.576735915062933,0.939711489396788,"GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION",0.558158853609562
10,"Up",0.57717686479311,0.939886719100851,"GOBP_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION",0.557513167975666
44,"Down",0.577206140632454,0.939886719100851,"GOBP_CALCINEURIN_MEDIATED_SIGNALING",-0.557470307398702
47,"Down",0.577564959351864,0.940175623216304,"GOBP_NEGATIVE_CHEMOTAXIS",-0.556945070778578
23,"Down",0.577905047748565,0.940242682850064,"GOBP_CHOLESTEROL_STORAGE",-0.556447393276401
10,"Down",0.578284121561243,0.940242682850064,"GOBP_OLFACTORY_BEHAVIOR",-0.55589282778988
25,"Up",0.578486789648855,0.940242682850064,"GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION",0.555596404934904
15,"Up",0.578656417510309,0.940242682850064,"GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES",0.555348344322487
18,"Up",0.578802015216895,0.940242682850064,"GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS",0.555135452210496
16,"Up",0.578847571736805,0.940242682850064,"GOBP_GLYCOLIPID_CATABOLIC_PROCESS",0.555068844902491
43,"Up",0.578931800165043,0.940242682850064,"GOBP_NADP_METABOLIC_PROCESS",0.554945702629015
151,"Down",0.579057426906696,0.940242682850064,"GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE",-0.554762051502059
37,"Down",0.579289874236555,0.940325530274996,"GOBP_SCHWANN_CELL_DIFFERENTIATION",-0.55442229090093
143,"Down",0.579892519501607,0.940754624378871,"GOBP_LEARNING",-0.553541722026433
74,"Up",0.579935898915997,0.940754624378871,"GOBP_REGULATION_OF_BONE_MINERALIZATION",0.553478353770592
99,"Up",0.580098741947689,0.940754624378871,"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",0.553240493971334
25,"Up",0.580311947491569,0.940806013090023,"GOBP_XENOBIOTIC_CATABOLIC_PROCESS",0.552929118510978
18,"Up",0.580900242027055,0.940865432171268,"GOBP_ARGININE_METABOLIC_PROCESS",0.552070223192359
14,"Up",0.580919401212432,0.940865432171268,"GOBP_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY",0.552042258110544
73,"Down",0.581047155444519,0.940865432171268,"GOBP_POSITIVE_REGULATION_OF_CELL_KILLING",-0.551855796835963
49,"Up",0.581074715103266,0.940865432171268,"GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD",0.551815575173055
20,"Up",0.581949711101791,0.94198793024378,"GOBP_REGULATION_OF_APPETITE",0.550539034723689
19,"Down",0.582329341155757,0.942173172616538,"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE",-0.549985467680665
31,"Up",0.582464539519278,0.942173172616538,"GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE",0.549788365510673
134,"Down",0.582728060259329,0.942173172616538,"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION",-0.549404246863615
434,"Up",0.582831760582899,0.942173172616538,"GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.549253111242378
32,"Up",0.583190437743072,0.942173172616538,"GOBP_CHROMOSOME_CONDENSATION",0.54873046226876
88,"Down",0.583449319073465,0.942173172616538,"GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT",-0.548353324621046
26,"Down",0.583453355333227,0.942173172616538,"GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION",-0.548347445225922
140,"Down",0.583701262066746,0.942173172616538,"GOBP_RESPONSE_TO_CALCIUM_ION",-0.547986369596365
71,"Up",0.583876033169256,0.942173172616538,"GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS",0.547731858791301
10,"Down",0.583881966128559,0.942173172616538,"GOBP_ENDOTHELIN_RECEPTOR_SIGNALING_PATHWAY",-0.547723219528898
73,"Down",0.584470348124048,0.942627815250269,"GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",-0.546866651589739
77,"Down",0.584659676960026,0.942627815250269,"GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",-0.546591111546382
10,"Up",0.584978935658403,0.942627815250269,"GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION",0.546126571814388
16,"Up",0.585005349311865,0.942627815250269,"GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS",0.546088143711851
10,"Down",0.585073062253543,0.942627815250269,"GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS",-0.545989634712201
17,"Down",0.585312503035595,0.942720541713328,"GOBP_REGULATION_OF_CHOLESTEROL_STORAGE",-0.545641337992788
71,"Down",0.585705864158988,0.943061041918619,"GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",-0.545069288421889
28,"Down",0.585992570516704,0.943088666188637,"GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS",-0.544652455034784
235,"Up",0.586273138658157,0.943088666188637,"GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",0.54424463740394
87,"Down",0.586363754648771,0.943088666188637,"GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY",-0.54411294257748
35,"Up",0.587128559490889,0.943088666188637,"GOBP_PEPTIDYL_PROLINE_MODIFICATION",0.543001805247667
18,"Up",0.58722319133885,0.943088666188637,"GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS",0.542864367152349
34,"Down",0.58734737948874,0.943088666188637,"GOBP_REGULATION_OF_CILIUM_MOVEMENT",-0.542684018665131
18,"Up",0.587606248884551,0.943088666188637,"GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS",0.542308140137599
21,"Down",0.58772387577002,0.943088666188637,"GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS",-0.542137371142195
85,"Up",0.587805781753749,0.943088666188637,"GOBP_MITOTIC_CYTOKINESIS",0.542018470567301
48,"Up",0.587826809126924,0.943088666188637,"GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",0.541987946966985
56,"Down",0.588222396499315,0.943088666188637,"GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE",-0.541413801402982
128,"Up",0.588259650649562,0.943088666188637,"GOBP_LYSOSOMAL_TRANSPORT",0.541359740863217
13,"Up",0.588316051489516,0.943088666188637,"GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE",0.541277899036953
21,"Down",0.589104384707455,0.943088666188637,"GOBP_SNARE_COMPLEX_ASSEMBLY",-0.540134347807493
31,"Down",0.589166411846006,0.943088666188637,"GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY",-0.540044401615296
29,"Down",0.589226120267731,0.943088666188637,"GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY",-0.539957821945245
24,"Up",0.589286594782022,0.943088666188637,"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN",0.539870135535008
28,"Up",0.589768701640716,0.943088666188637,"GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY",0.539171241984844
28,"Down",0.589788091432148,0.943088666188637,"GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION",-0.539143138788932
53,"Up",0.589883364637643,0.943088666188637,"GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION",0.539005057797628
10,"Down",0.589907667109417,0.943088666188637,"GOBP_INTRACILIARY_RETROGRADE_TRANSPORT",-0.538969837478948
11,"Down",0.589920762636002,0.943088666188637,"GOBP_NATURAL_KILLER_CELL_DEGRANULATION",-0.538950859085009
50,"Up",0.590157510375856,0.943088666188637,"GOBP_DETECTION_OF_VISIBLE_LIGHT",0.538607791275765
137,"Down",0.590293332841334,0.943088666188637,"GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",-0.538411001472451
187,"Down",0.590410298887557,0.943088666188637,"GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",-0.538241548975724
42,"Down",0.590453930500121,0.943088666188637,"GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS",-0.538178342404423
12,"Down",0.590817880231622,0.943285090779553,"GOBP_SULFUR_AMINO_ACID_TRANSPORT",-0.537651193390488
44,"Up",0.590940900976502,0.943285090779553,"GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT",0.537473042504088
28,"Down",0.591796649984997,0.943998257144079,"GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS",-0.536234272242926
195,"Up",0.591857078215325,0.943998257144079,"GOBP_LOCOMOTORY_BEHAVIOR",0.536146828303894
10,"Up",0.592001110817988,0.943998257144079,"GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT",0.535938419431557
10,"Down",0.592119979334384,0.943998257144079,"GOBP_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION",-0.535766439422335
30,"Down",0.5924283718577,0.943998257144079,"GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION",-0.535320328282031
10,"Down",0.592480480511227,0.943998257144079,"GOBP_ESTABLISHMENT_OF_CENTROSOME_LOCALIZATION",-0.535244960029157
34,"Up",0.592738783654197,0.94403118801101,"GOBP_RESPONSE_TO_VITAMIN_D",0.534871403682754
53,"Down",0.59286542870458,0.94403118801101,"GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY",-0.534688277692505
37,"Down",0.593375916087417,0.944302927987591,"GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX",-0.533950305721951
56,"Up",0.593400470085971,0.944302927987591,"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT",0.53391481724476
76,"Up",0.594339746407629,0.944442827845095,"GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS",0.532557763063447
49,"Up",0.59442192294711,0.944442827845095,"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",0.532439082150054
37,"Down",0.594532414156594,0.944442827845095,"GOBP_AMINE_BIOSYNTHETIC_PROCESS",-0.532279520473896
46,"Down",0.59460833436148,0.944442827845095,"GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN",-0.532169891053284
74,"Up",0.594654938530616,0.944442827845095,"GOBP_FATTY_ACID_BETA_OXIDATION",0.532102597405371
20,"Up",0.594949092780655,0.944442827845095,"GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.531677911746432
12,"Up",0.595435888556852,0.944442827845095,"GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.530975310133452
17,"Up",0.595551288066903,0.944442827845095,"GOBP_APOPTOTIC_DNA_FRAGMENTATION",0.530808790262665
128,"Down",0.595668389051151,0.944442827845095,"GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",-0.530639830233016
14,"Up",0.59570782698404,0.944442827845095,"GOBP_CARDIOLIPIN_METABOLIC_PROCESS",0.530582930327079
21,"Down",0.595951694342068,0.944442827845095,"GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION",-0.530231123715271
446,"Up",0.596227683490406,0.944442827845095,"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE",0.529833056882352
12,"Down",0.596446899032826,0.944442827845095,"GOBP_DISTAL_TUBULE_DEVELOPMENT",-0.529516936020608
196,"Down",0.597047158654261,0.944442827845095,"GOBP_REGULATION_OF_HEART_CONTRACTION",-0.528651599285546
87,"Down",0.597123917120933,0.944442827845095,"GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",-0.528540972519763
116,"Up",0.597353764013926,0.944442827845095,"GOBP_LYMPHOCYTE_MIGRATION",0.528209748474154
40,"Up",0.597622826954676,0.944442827845095,"GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY",0.527822085207215
18,"Down",0.597784365223307,0.944442827845095,"GOBP_TRIPARTITE_REGIONAL_SUBDIVISION",-0.527589380547053
17,"Down",0.598290950171353,0.944442827845095,"GOBP_HEART_FIELD_SPECIFICATION",-0.526859802551255
33,"Up",0.59866514679636,0.944442827845095,"GOBP_PROTEIN_TARGETING_TO_LYSOSOME",0.526321068790004
134,"Down",0.598852197797358,0.944442827845095,"GOBP_DETECTION_OF_ABIOTIC_STIMULUS",-0.526051827287368
11,"Up",0.599023494276528,0.944442827845095,"GOBP_MDA_5_SIGNALING_PATHWAY",0.525805296315512
91,"Up",0.599082264238912,0.944442827845095,"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",0.525720721578578
15,"Down",0.599106453117602,0.944442827845095,"GOBP_REPLICATIVE_SENESCENCE",-0.525685912914943
22,"Down",0.599171937612742,0.944442827845095,"GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION",-0.525591681574749
20,"Up",0.599416127933765,0.944442827845095,"GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT",0.525240336003377
18,"Up",0.599689557708877,0.944442827845095,"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",0.524846997092715
13,"Up",0.599766074453613,0.944442827845095,"GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY",0.52473693944922
11,"Up",0.599809914751093,0.944442827845095,"GOBP_PENTOSE_METABOLIC_PROCESS",0.524673884745306
15,"Up",0.599955739152729,0.944442827845095,"GOBP_NATURAL_KILLER_CELL_PROLIFERATION",0.524464163162744
310,"Down",0.600031432454851,0.944442827845095,"GOBP_MACROAUTOPHAGY",-0.524355311744529
152,"Down",0.600271436639103,0.944442827845095,"GOBP_CELL_RECOGNITION",-0.524010212687406
17,"Down",0.600961720147868,0.944442827845095,"GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION",-0.523018010117164
23,"Up",0.600967050140921,0.944442827845095,"GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION",0.52301035087378
145,"Up",0.601012606066777,0.944442827845095,"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.522944887889406
20,"Down",0.601020249957777,0.944442827845095,"GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT",-0.522933903985439
100,"Up",0.601080907533293,0.944442827845095,"GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION",0.522846744201478
10,"Down",0.601096888490652,0.944442827845095,"GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE",-0.522823781584218
14,"Up",0.601104768559665,0.944442827845095,"GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",0.522812459021814
204,"Down",0.601242170011132,0.944442827845095,"GOBP_PROTEIN_FOLDING",-0.522615043031151
135,"Down",0.601332010201192,0.944442827845095,"GOBP_REGULATION_OF_PROTEIN_BINDING",-0.52248597323727
209,"Down",0.601499709444492,0.944442827845095,"GOBP_CELLULAR_KETONE_METABOLIC_PROCESS",-0.522245069751325
16,"Up",0.601705070263542,0.944442827845095,"GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS",0.521950105895618
38,"Down",0.601756514609777,0.944442827845095,"GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION",-0.521876222464502
371,"Up",0.602389581038071,0.944442827845095,"GOBP_CILIUM_ORGANIZATION",0.520967257044452
56,"Up",0.602421511156468,0.944442827845095,"GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC",0.520921422751283
30,"Down",0.602443347402672,0.944442827845095,"GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH",-0.520890078401766
14,"Down",0.60250869836822,0.944442827845095,"GOBP_REGULATION_OF_PROTON_TRANSPORT",-0.520796274882398
241,"Up",0.602727814871933,0.944442827845095,"GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.520481792698302
12,"Up",0.60291830967319,0.944442827845095,"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",0.52020843101193
178,"Down",0.603232824764055,0.944442827845095,"GOBP_REGULATION_OF_CELL_DIVISION",-0.519757184185132
26,"Up",0.603237948235427,0.944442827845095,"GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.519749834221102
26,"Up",0.603295186547725,0.944442827845095,"GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY",0.519667723924007
14,"Up",0.603328227473492,0.944442827845095,"GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.519620327192195
49,"Up",0.603529674563217,0.944472917651315,"GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS",0.519331379492684
342,"Up",0.603956991182326,0.944593875553874,"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",0.518718596987841
197,"Down",0.60408665305807,0.944593875553874,"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION",-0.518532697202339
101,"Up",0.604464908895235,0.944593875553874,"GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS",0.517990483784236
40,"Down",0.604658088539264,0.944593875553874,"GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION",-0.517713627848058
10,"Down",0.604853654451325,0.944593875553874,"GOBP_SKELETAL_MUSCLE_TISSUE_GROWTH",-0.51743339244002
119,"Up",0.604958023806444,0.944593875553874,"GOBP_RENAL_SYSTEM_PROCESS",0.517283853410661
28,"Down",0.604958416751524,0.944593875553874,"GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL",-0.517283290426015
43,"Down",0.605064955978943,0.944593875553874,"GOBP_NCRNA_CATABOLIC_PROCESS",-0.517130654406552
10,"Down",0.605297037458931,0.944671648644878,"GOBP_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION",-0.516798198918009
133,"Up",0.605489452645201,0.944687487375098,"GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.516522608489973
11,"Up",0.606285881191996,0.945645417459559,"GOBP_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION",0.515382324889626
52,"Down",0.606576727059101,0.945814433317485,"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS",-0.51496607447121
22,"Up",0.606858106674826,0.945968591547556,"GOBP_MRNA_POLYADENYLATION",0.514563456784749
33,"Down",0.607552197877088,0.94651339600525,"GOBP_RESPONSE_TO_ATP",-0.513570658784092
23,"Up",0.607761889659947,0.94651339600525,"GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING",0.513270824319926
16,"Up",0.607875167814245,0.94651339600525,"GOBP_NEUROENDOCRINE_CELL_DIFFERENTIATION",0.513108869144931
39,"Up",0.608008972050416,0.94651339600525,"GOBP_SYNAPTIC_VESICLE_TRANSPORT",0.512917584913037
17,"Down",0.608273576830511,0.94651339600525,"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA",-0.512539365714213
65,"Down",0.608650493646211,0.94651339600525,"GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS",-0.512000737168155
81,"Down",0.608668540827738,0.94651339600525,"GOBP_ASSOCIATIVE_LEARNING",-0.511974950782796
110,"Down",0.609150628209708,0.94651339600525,"GOBP_RESPONSE_TO_ESTRADIOL",-0.511286254963471
31,"Down",0.609171464668812,0.94651339600525,"GOBP_GPI_ANCHOR_METABOLIC_PROCESS",-0.511256494081201
22,"Down",0.609187892764889,0.94651339600525,"GOBP_INTESTINAL_LIPID_ABSORPTION",-0.51123303001858
224,"Up",0.60921641695418,0.94651339600525,"GOBP_CARBOHYDRATE_HOMEOSTASIS",0.511192289912327
12,"Up",0.609700190979393,0.946727594582715,"GOBP_LATERAL_VENTRICLE_DEVELOPMENT",0.510501461454995
67,"Up",0.609719604614529,0.946727594582715,"GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION",0.510473743904341
60,"Up",0.609970423817857,0.946833395222507,"GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING",0.510115675487696
191,"Up",0.610626165480574,0.94744661612578,"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION",0.509179850289181
421,"Down",0.610990415672147,0.94744661612578,"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",-0.508660212436834
36,"Down",0.6111092093596,0.94744661612578,"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION",-0.508490771546118
12,"Down",0.611176638857517,0.94744661612578,"GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION",-0.508394600252299
10,"Up",0.611711917388166,0.94744661612578,"GOBP_CHORION_DEVELOPMENT",0.507631326168412
18,"Down",0.611740529700075,0.94744661612578,"GOBP_LAMELLIPODIUM_MORPHOGENESIS",-0.507590535110333
215,"Up",0.611928727658031,0.94744661612578,"GOBP_SISTER_CHROMATID_SEGREGATION",0.50732225228906
350,"Up",0.612297984214916,0.94744661612578,"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.506795970120568
54,"Up",0.612590016079175,0.94744661612578,"GOBP_REGULATION_OF_CYCLASE_ACTIVITY",0.506379851679338
76,"Down",0.612968631149818,0.94744661612578,"GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY",-0.505840490650736
12,"Down",0.613083070762897,0.94744661612578,"GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY",-0.505677493174153
214,"Down",0.613191025712402,0.94744661612578,"GOBP_ENDOTHELIAL_CELL_MIGRATION",-0.505523744181922
121,"Down",0.613204540313387,0.94744661612578,"GOBP_AXON_EXTENSION",-0.505504497584818
33,"Down",0.613258799443686,0.94744661612578,"GOBP_RETINOIC_ACID_METABOLIC_PROCESS",-0.50542722722021
93,"Up",0.613276066766843,0.94744661612578,"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.505402637478308
49,"Up",0.613290256049005,0.94744661612578,"GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.505382431286919
29,"Down",0.613558523388424,0.947578613445233,"GOBP_STEM_CELL_DIVISION",-0.505000445053333
231,"Down",0.613930002306741,0.947721131579546,"GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",-0.504471617333722
25,"Up",0.614161637015273,0.947721131579546,"GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY",0.504141939598288
39,"Down",0.614199359632586,0.947721131579546,"GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",-0.504088255479846
35,"Up",0.614428868607981,0.947793102974751,"GOBP_DNA_STRAND_ELONGATION",0.503761666095582
58,"Up",0.615178052829807,0.948324905931111,"GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME",0.50269595674147
25,"Up",0.61529043721202,0.948324905931111,"GOBP_GLUTAMINE_METABOLIC_PROCESS",0.502536140002236
219,"Up",0.615455633361045,0.948324905931111,"GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE",0.502301245338187
